OBJECTID,IN_FID,2019年线上送餐快餐可达性,2019年线上送餐快餐可得性,2019年线上送餐快餐平均价格,2019年线上送餐快餐可选择性,2019年线上送餐正餐可达性,2019年线上送餐正餐可得性,2019年线上送餐正餐平均价格,2019年线上送餐正餐可选择性,2019年线下步行快餐可达性,2019年线下步行快餐可得性,2019年线下步行快餐平均价格,2019年线下步行快餐可选择性,2019年线下步行正餐可达性,2019年线下步行正餐可得性,2019年线下步行正餐平均价格,2019年线下步行正餐可选择性,2023年线上送餐快餐可达性,2023年线上送餐快餐可得性,2023年线上送餐快餐平均价格,2023年线上送餐快餐可选择性,2023年线上送餐正餐可达性,2023年线上送餐正餐可得性,2023年线上送餐正餐平均价格,2023年线上送餐正餐可选择性,2023年线下步行快餐可达性,2023年线下步行快餐可得性,2023年线下步行快餐平均价格,2023年线下步行快餐可选择性,2023年线下步行正餐可达性,2023年线下步行正餐可得性,2023年线下步行正餐平均价格,2023年线下步行正餐可选择性,2025年线上送餐快餐可达性,2025年线上送餐快餐可得性,2025年线上送餐快餐平均价格,2025年线上送餐快餐可选择性,2025年线上送餐正餐可达性,2025年线上送餐正餐可得性,2025年线上送餐正餐平均价格,2025年线上送餐正餐可选择性,2025年线下步行快餐可达性,2025年线下步行快餐可得性,2025年线下步行快餐平均价格,2025年线下步行快餐可选择性,2025年线下步行正餐可达性,2025年线下步行正餐可得性,2025年线下步行正餐平均价格,2025年线下步行正餐可选择性,Cluster,建成时长,物业费,与市中心的距离,省,城市,行政区,小区,均价,地址,lng,lat
1955,1955,938.863938,0.005452313,22.62992837,6.101161233,558.0612392,0.003262227,35.82264419,10.54768484,89.98621827,0.014227628,33.61263827,5.390821749,127.5304814,0.006563072,79.38985352,10.47135651,2148.89237,0.012491747,23.05115564,7.143694908,423.3174096,0.00270411,26.39440865,11.0769516,56.54393294,0.008468883,27.41476476,4.914256596,150.5717868,0.0078375,95.3688884,10.66813899,778.6590717,0.00468895,24.91923509,7.021242214,543.0180909,0.003273599,48.99224771,11.23397232,42.57863798,0.006694002,23.46617748,6.517051492,96.19933536,0.005096119,87.08381962,11.28555467,4,15,0.3,3089.677101,浙江,杭州,上城,凤山花苑,43479,上城 - 望江 - 江城路217号,120.168197,30.227285
1956,1956,1566.423514,0.01002281,20.32996397,5.934049707,836.484908,0.005280752,29.95281558,10.10300068,183.2496251,0.028847145,26.65646728,5.157823282,287.2762651,0.014907414,80.33363612,12.26638193,3321.480619,0.021777636,23.0348228,7.238100946,708.0037444,0.004535001,30.13542795,10.41372639,126.2413884,0.019816958,23.79515598,4.920587903,284.9456849,0.014757672,78.53196711,12.08836228,1359.672441,0.009082831,23.27680302,6.886424072,773.4849458,0.005111769,43.34935222,10.96669031,79.21841748,0.012561599,25.33943038,6.212659913,202.0052832,0.010362093,77.8918867,12.14566747,4,15,1.1,7527.670829,浙江,杭州,西湖,紫金文苑,43501,西湖 - 紫金港 - 余杭塘路418号,120.095666,30.298378
1957,1957,1131.415856,0.006774251,20.93137203,6.138920308,546.7737897,0.003231054,30.54789003,9.986203862,57.216434,0.009990608,23.39187325,5.426930278,109.1524679,0.006096237,104.5088501,11.77727377,2791.340272,0.017783672,23.18043979,7.204995278,555.6042794,0.003416199,29.30770858,10.46491323,65.21279135,0.012526013,26.01740495,5.104578846,157.7759398,0.009743103,83.13541112,11.98920426,1137.886566,0.007762149,22.95880913,6.98432877,655.2887267,0.004176111,43.64514726,11.03354262,41.89230701,0.007550679,24.51623858,6.424833143,120.6505383,0.007354336,95.46829722,12.2326378,4,15,1,7701.812281,浙江,杭州,拱墅,锦绣文澜阁,44166,"拱墅 - 桥西 - 通益路,近湖杭州街",120.128329,30.327506
1958,1958,1647.263695,0.006564652,22.17576596,6.244402952,1035.158765,0.00425373,35.44561066,10.34285319,79.36015888,0.017057326,21.92270644,5.294133678,186.6735381,0.011792887,134.7592503,12.55369279,3248.365301,0.013219238,23.51426377,7.256955529,684.9323197,0.002849149,29.30042073,10.56411564,51.42648627,0.014069703,30.10518606,5.476273613,135.1460853,0.008085536,152.197216,13.36796764,1196.801105,0.004866829,25.32581998,7.205575111,944.885026,0.003928484,49.3484991,11.1742656,28.58809685,0.008311288,29.46989064,6.590079248,106.273943,0.00645947,129.4214709,11.46965222,4,15,0.5,1851.884276,浙江,杭州,西湖,保俶路97号小区,44753,西湖 - 黄龙 - 保俶路87-97号,120.143444,30.267669
1959,1959,1691.61794,0.006482845,22.44428898,6.307441902,1003.030329,0.003952633,36.28799946,10.02346251,349.7657257,0.067865223,30.74929438,5.052535402,699.3464204,0.030126153,109.4851344,13.33188388,3496.093645,0.013728054,23.38551224,7.215629479,680.7035049,0.002686594,28.7817875,10.8054798,269.3920772,0.051350732,33.90625823,4.932556675,759.0247731,0.032371557,114.9360358,13.49104114,1223.942487,0.004773938,25.36734146,7.216489624,952.3560764,0.003765062,49.74699443,10.74698699,220.0109704,0.04096784,28.66942913,6.113637967,513.347653,0.021390186,110.4546207,12.87157148,4,15,0.5,701.5870843,浙江,杭州,拱墅,武林路53号小区,45400,拱墅 - 武林 - 武林路53号,120.155707,30.263076
1960,1960,1799.01654,0.006748775,22.14177655,6.31390568,1032.854375,0.003909977,35.86657928,10.265527,146.8629831,0.015457638,23.4500831,5.599329859,291.5421058,0.008529799,103.1306544,12.69592726,3600.772383,0.013690468,23.02376648,7.233119198,726.0674013,0.002746124,28.87876263,10.65676195,147.8983794,0.015840717,28.66981059,5.450005683,277.4070425,0.008044751,106.1825632,13.11176256,1244.604664,0.004712606,24.98772546,7.137924739,954.5908592,0.003599952,48.66845754,11.13530711,131.929468,0.01422042,30.89435769,6.574842962,225.7201736,0.00653137,111.5588471,12.43249931,4,15,0.5,2628.648335,浙江,杭州,拱墅,中北苑,45552,拱墅 - 天水 - 中山北路600弄,120.161838,30.282573
1961,1961,866.3510369,0.013731406,20.16916856,5.658546879,361.5466116,0.005661999,30.13412298,9.551136468,134.3602432,0.031363035,28.18440422,5.455609239,203.2326483,0.021794591,86.76643613,13.53503716,1712.606011,0.026450945,23.38331609,7.251855688,332.3081218,0.005069248,24.87475696,11.1418466,119.5630602,0.029629703,25.01454764,5.103650358,245.7419682,0.026483914,71.12542911,12.66922619,822.9807324,0.012612032,22.4733383,6.815156622,402.1249791,0.006076109,39.73564066,10.49355214,101.3023749,0.025129211,24.83923692,6.253597988,163.328558,0.017512455,76.57001655,12.97588733,4,15,1.8,6727.688615,浙江,杭州,滨江,南都江滨花园,46027,滨江 - 彩虹城 - 滨盛路4199号,120.156815,30.189272
1962,1962,337.6890038,0.002710613,21.86384829,5.921432806,220.5048606,0.001806287,31.22235669,9.351120256,1.822891602,0.009300652,29,1.889881575,57.87953528,0.109992151,137.4461461,4.546447673,754.7702497,0.008866009,23.67105736,7.201871292,174.8410428,0.002044085,26.26657135,10.64199939,1.113852721,0.009022744,27.38867439,2,46.17654976,0.09083711,213.7831286,5.982653951,308.9787517,0.002537985,24.72878591,7.092380905,208.5361564,0.002857027,44.89835709,9.793969999,2.470457859,0.011904762,23.19798424,1.754765351,42.70583792,0.079968466,192.8576369,5.152316848,4,15,3.3,4414.832429,浙江,杭州,西湖,九里松花苑,46400,西湖 - 西湖 - 灵隐路15号,120.115123,30.247052
1963,1963,1759.921137,0.006880014,22.01352781,6.271529289,1027.321693,0.004032757,35.04603476,10.29626873,155.9891919,0.011868727,23.66129403,5.863408931,283.6923074,0.007687141,90.06002614,11.25112381,3422.298065,0.013520172,23.36864261,7.24540622,729.0307468,0.002880983,29.04451798,10.5026758,127.295718,0.009426576,22.59405061,4.987458045,226.4290524,0.006093859,97.41131592,11.88175271,1249.679061,0.004970036,24.81232942,7.181779158,935.1407472,0.003667608,48.1364895,11.2664324,83.58352841,0.006246586,24.58638363,6.172135089,164.8251886,0.004433804,91.66125163,10.90072844,4,15,1.2,3183.830753,浙江,杭州,拱墅,红石中央花苑,46787,拱墅 - 湖墅 - 湖墅南路212号,120.148726,30.286917
1964,1964,2045.594985,0.008298077,22.31895492,6.358235062,1141.422635,0.00465111,34.95383671,10.11118754,200.8274935,0.014794972,21.32902292,5.191723603,293.0055707,0.006768293,85.12770416,11.25211003,4194.307881,0.017214678,23.19981487,7.213432149,779.7396214,0.003149371,29.28536388,11.10953966,131.7912578,0.009718497,25.71574088,5.260484761,283.9709489,0.006522812,84.08521168,11.63310548,1496.656097,0.00612487,24.86771366,7.135494675,1115.115139,0.004566645,48.15616126,11.23143177,110.8185509,0.007836316,25.54127576,6.621877587,195.2285166,0.004426067,81.21681985,11.32809782,4,15,1,2439.316537,浙江,杭州,拱墅,凤栖花园,46793,拱墅 - 潮鸣 - 凤起路31号,120.180929,30.265494
1965,1965,389.0098374,0.011577233,17.65972159,6.166544869,128.5835113,0.003437818,25.6217131,8.108937329,44.03007094,0.019777138,21.36917313,5.185788759,69.07942079,0.023685373,45.12401617,10.43081303,743.9590624,0.022280047,23.64571584,7.219333877,134.9459079,0.003945027,36.30252158,10.55037915,16.87408593,0.007346681,16.9734164,3.77299639,51.96472885,0.017955302,49.59469597,8.471920919,395.051626,0.011372384,20.82675411,6.703659977,147.3162218,0.004327301,31.48569898,9.037683758,16.4116453,0.009264395,21.93984904,5.123541924,35.29271372,0.012746548,52.28807224,8.706895858,3,15,4.2,15548.85558,浙江,杭州,余杭,浪漫和山,47388,余杭 - 闲林 - 留和路,120.008346,30.215204
1966,1966,1705.625306,0.00697006,21.91528812,6.207031558,1051.16473,0.004339339,34.46432904,10.46625474,84.22705318,0.011389358,23.45270965,5.39851106,239.9491725,0.010569502,96.0056858,10.85343523,3313.841348,0.013692191,23.43654088,7.25831562,733.8096438,0.003054202,29.0596554,10.47988587,48.21297299,0.006497801,24.61280174,4.914230376,173.7208974,0.00817123,124.0298021,11.84805698,1251.149825,0.005219095,24.90439279,7.175556239,942.9055267,0.003891054,48.19485359,11.2175722,42.99871162,0.005377609,22.65722231,5.548434316,138.4690501,0.006252767,103.7638727,11.20918927,4,15,2,3001.329561,浙江,杭州,西湖,恒升花苑,47800,西湖 - 文三路 - 文三路133号,120.138629,30.279253
1967,1967,1537.782088,0.007534633,21.04150273,6.187958272,897.7325835,0.004400307,32.77608085,10.34885749,264.507627,0.05085437,21.66449053,4.709483669,403.6330641,0.019460648,78.31168298,12.27544003,3035.227761,0.015022458,23.17790504,7.251079611,668.2799535,0.003270491,28.43164945,10.25542307,239.0974814,0.04385354,23.61784708,4.789489829,400.5731818,0.019383264,83.96218056,11.91950069,1191.365051,0.005987761,24.11270342,7.058716582,762.3992951,0.003760024,45.71957803,11.25069043,240.2463219,0.043818037,25.00595901,5.657171867,314.2030877,0.014947847,73.50943357,11.5296051,4,15,1.9,4342.772626,浙江,杭州,西湖,景城花园,48538,西湖 - 黄龙 - 华星路,120.122283,30.280885
1968,1968,1575.338751,0.01008456,20.33462435,5.900397211,829.2265734,0.005236877,30.00533947,10.06250021,239.6772033,0.039099774,24.29331886,5.131364471,312.6795963,0.016992784,80.55281806,12.43737028,3375.316896,0.022039283,23.04381282,7.243490977,715.417912,0.004583312,30.62640433,10.38305203,165.7417498,0.026739093,23.03601955,4.841278982,323.7532312,0.017802423,79.27114122,12.13187465,1381.579159,0.009223531,23.18664597,6.879517179,775.6404685,0.005106449,43.09276902,10.97275175,118.7798959,0.019284622,23.89796724,6.257810549,230.7113478,0.012706765,77.80408485,12.33945867,4,15,0.9,7703.028216,浙江,杭州,西湖,政苑小区C区,48549,"西湖 - 紫金港 - 方家中路,近萍水西街",120.095802,30.301645
1969,1969,1759.564699,0.007068548,21.94552787,6.254636435,1044.933277,0.004215477,34.49210102,10.38788859,156.3429342,0.013730957,25.31534872,5.645197939,244.598295,0.00698866,81.97389233,11.38157176,3418.80163,0.013862595,23.41099835,7.253130736,750.8482491,0.003051375,29.05556285,10.47833276,111.0274984,0.009546388,22.02770757,5.625798931,173.0958354,0.004813295,84.99374024,11.26613259,1283.112216,0.005251619,24.75617303,7.18603133,951.2234077,0.003827444,47.8799989,11.35194305,95.7236998,0.008340259,24.77297749,6.568197839,128.5095694,0.003610058,89.58446831,10.37848159,4,15,0.5,3318.542566,浙江,杭州,西湖,"文二路7,9,15号小区",48800,"西湖 - 学军 - 文二路7,9,15号",120.142479,30.285737
1970,1970,1709.670764,0.007275928,21.55313546,6.170876244,959.5416039,0.004068168,33.4935542,10.29424205,170.7711061,0.018201306,23.41267777,4.72009609,255.2472999,0.007770705,81.31699068,11.64745522,3419.668427,0.014677341,23.32796132,7.260688271,740.8418706,0.003158836,29.29788273,10.18263224,81.48262539,0.008015631,25.57629112,5.689061455,209.0533678,0.006285744,93.23980552,11.38993617,1291.656736,0.005587012,24.26307333,7.135507482,879.7423798,0.003705802,46.78520084,11.29945895,52.52931792,0.005002513,23.29291514,6.800535611,145.7431144,0.004410595,98.48114111,11.11040588,4,15,1.2,4223.663147,浙江,杭州,西湖,华海园,49319,西湖 - 文一路 - 文一路70号,120.13618,30.292551
1971,1971,1745.221544,0.007270706,22.56811543,6.326997258,1005.952716,0.004218274,36.03859107,10.23447349,236.1686081,0.029011764,24.74290698,5.610408082,361.5267835,0.010781823,90.1381051,11.18650195,3685.105789,0.015621459,23.30969133,7.218754205,693.9813359,0.002923737,27.92552173,11.15702068,205.6708688,0.026191192,23.68871103,5.113777891,395.2611805,0.011652652,88.27662024,11.70281421,1319.493506,0.005605911,25.04684283,7.156597532,987.4206513,0.004155857,48.74673154,11.13830879,169.6476585,0.021709025,25.72873016,6.17799713,284.8968397,0.008418215,82.81295047,11.56709727,4,15,1.2,1649.915615,浙江,杭州,上城,雪峰清泰花苑,50196,上城 - 佑圣观路 - 金鸡岭30号,120.173762,30.250937
1972,1972,218.2902936,0.007581376,22.73663938,5.852287011,128.5617467,0.005064928,32.44216062,7.82708672,10.45381414,0.004252506,20.51857458,4.870265783,59.7297649,0.012184895,72.0972538,8.960884083,574.1396751,0.021842366,23.29492917,7.072003437,173.4283186,0.006756189,29.15800635,9.816168785,5.331815655,0.001777927,20.24202275,6.585507054,39.81525108,0.008263226,66.47234722,10.6465961,370.2768611,0.013180456,24.43637121,7.03326991,206.2679255,0.007713542,40.43318258,10.01200352,7.729359544,0.002800942,29.28684664,7.319035395,37.57309561,0.00799254,90.3152023,9.802334259,3,15,7,12274.8894,浙江,杭州,西湖,爱都枫丹白露,51500,西湖 - 转塘 - 之江路,120.070005,30.171201
1973,1973,1688.648509,0.007812742,21.18590698,6.180742451,956.5784013,0.004406713,33.03978621,10.35571845,134.8349723,0.018106349,21.29341122,4.659709972,285.773089,0.011191843,74.16142075,12.02914339,3359.14403,0.01556194,23.19039963,7.235916318,738.7288579,0.003391976,28.73469835,10.21213184,66.3633999,0.008625316,20.58875985,4.521818193,248.1373076,0.009972394,73.93276864,12.07988064,1289.655724,0.006055909,24.10097151,7.081408796,842.7697939,0.00384354,46.11969957,11.23781227,49.46294939,0.006134062,22.21597789,6.210710988,199.2908476,0.008083307,69.54972728,11.76515486,4,15,1.4,4556.528743,浙江,杭州,西湖,耀江文萃苑(公寓住宅),51924,西湖 - 文教 - 文一路225-229号,120.126668,30.289387
1974,1974,1599.884012,0.006199269,22.54876393,6.292201718,957.8139126,0.003825477,36.35432196,10.12977819,498.9916542,0.135834474,31.29137759,5.391858844,735.7350767,0.034026686,109.029736,13.43610403,3374.650812,0.013476174,23.34098981,7.222067797,649.5392097,0.00260837,28.5410054,10.95708105,346.8429056,0.094920215,32.00506547,4.720451574,817.652042,0.036686362,113.6240218,13.47526643,1172.828042,0.004633445,25.4001867,7.151809944,914.9312338,0.003666841,49.96301404,10.783683,259.8275252,0.067000231,30.93478975,5.887482556,528.235372,0.023268584,106.8022976,12.82641534,4,15,0.5,212.3166,浙江,杭州,上城,蕲王路小区,53500,上城 - 湖滨 - 蕲王路,120.157048,30.25829
1975,1975,157.493472,0.002981733,22.02835897,6.757900946,110.802734,0.002029363,27.33046066,7.934427571,4.770419681,0.002779161,0,3.746748298,6.621282083,0.002511136,102.8137803,4.745102806,478.4145503,0.009203808,19.92774662,7.169682119,137.6105448,0.002545981,23.92204345,10.34070876,6.314472238,0.003601257,17.5892212,5.743491775,10.85187978,0.002629601,77.71918991,4.659154921,291.2169029,0.005406768,23.44746198,7.137228701,158.9649642,0.002962302,41.04985405,8.588221104,5.046214801,0.002918227,22.55214521,5.656854249,9.04576494,0.002477081,78.16772456,5.970366644,3,15,5,20354.43815,浙江,杭州,余杭,绿城桃源小镇麓云苑(别墅),56193,"余杭 - 闲林 - 圣地路,近沈邱线",119.956305,30.230997
1976,1976,1748.576344,0.00709028,21.90725529,6.241614258,1038.58179,0.004228036,34.33930288,10.38240974,148.2633773,0.014467705,25.65496423,5.412332402,248.9472432,0.007420273,77.43640304,11.58449768,3404.249783,0.013930959,23.41946095,7.262260773,751.0211511,0.003080191,29.08406825,10.46920864,87.54056959,0.008150716,20.67091934,5.424327255,177.8747906,0.005209596,86.34069096,11.21843111,1283.185527,0.00529915,24.71258802,7.180448823,944.2861064,0.003830214,47.77063918,11.32840226,80.54806395,0.007463513,24.19337808,6.249459529,132.7579732,0.003931342,88.4873657,10.38265436,4,15,2,3400.162731,浙江,杭州,西湖,文二路21号小区,57500,西湖 - 学军 - 文二路21号,120.140806,30.285725
1977,1977,1688.050216,0.006507037,22.49854919,6.267079261,986.4908077,0.003893089,36.18124626,10.11743494,531.4718396,0.109642331,27.87586826,5.549139741,794.9254688,0.032104414,105.053604,13.46916944,3557.428085,0.01406733,23.28943027,7.224162731,675.067369,0.002663415,28.43186703,10.87083086,355.1258439,0.075667163,29.81170277,5.208081387,884.0948229,0.035435576,108.0553726,13.55814584,1235.580547,0.00485414,25.2571906,7.187096687,944.7524291,0.003721258,49.72355571,10.92691361,277.3166605,0.055947599,29.33005634,6.40669112,596.9482146,0.023063974,102.3374808,13.05789913,4,15,0.5,494.3287683,浙江,杭州,上城,长生路小区,58500,上城 - 湖滨 - 长生路14-31号,120.162206,30.259486
1978,1978,1367.909068,0.010092851,20.21462998,5.943681574,722.5631592,0.005217623,30.03605438,9.930225676,55.96887024,0.010474018,20.93579762,5.625186694,146.5198177,0.008787935,73.68610436,11.79902311,2942.951562,0.022486867,23.02700887,7.21645983,604.4966362,0.004449743,30.59712343,10.3593448,73.47541198,0.014675965,21.81154327,5.160747867,125.4573571,0.006965838,63.74666048,11.20689395,1224.768237,0.009545305,23.22940966,6.92242362,678.5937019,0.005273096,43.53556834,10.98192168,38.51922568,0.007803625,24.05562457,5.94957629,95.23951916,0.005591787,68.66028671,11.44137929,4,15,2.5,7971.805112,浙江,杭州,西湖,阳光地带花园,58661,西湖 - 文新 - 紫荆花路311号,120.08666,30.291621
1979,1979,1643.751793,0.006334991,22.52265225,6.30285215,972.9096147,0.003855113,36.30600941,10.13746974,577.1351958,0.139518398,29.94594296,5.357332916,786.7880567,0.03440039,108.0361722,13.39487033,3459.105571,0.013705938,23.32928334,7.229123625,662.7906224,0.002632747,28.51485883,10.91457231,402.4322246,0.097994447,30.98138508,4.939890627,869.7672104,0.037380752,111.9806539,13.59146924,1201.31037,0.004718128,25.35026415,7.162966592,929.2059795,0.003685921,49.859964,10.76864289,308.8042709,0.070932986,29.77591785,6.167961889,571.8374059,0.023966692,106.1192619,12.92499969,4,15,5,296.4836865,浙江,杭州,上城,长生路32号小区,68000,上城 - 城站 - 长生路32号,120.158718,30.25946
1980,1980,131.0343852,0.004774698,22.69512316,5.858357396,81.98623218,0.004065105,32.03898408,7.919563817,0.456443896,0.00290876,0,1,15.69641706,0.089173343,88.0656579,4.885812978,347.9862915,0.017320432,23.50646152,7.125837324,98.68146854,0.004735722,27.41037945,9.875221509,2.798865937,0.019090497,0,1.506993066,14.02963873,0.067697245,103.0521166,7.556868798,204.037247,0.007596958,24.69908421,7.035368678,107.9391915,0.005342275,41.35328001,10.00231658,1.031383569,0.012561957,41.61084203,2.828427125,20.73128603,0.104842503,90.76662602,5.951346382,3,15,6,13137.59276,浙江,杭州,西湖,西湖高尔夫别墅,71500,西湖 - 转塘 - 之江路200号,120.054359,30.176109
1981,1981,1396.238434,0.005773531,22.68357429,6.311310331,859.534643,0.003652717,36.37671405,10.14530406,306.6474038,0.05029396,30.86795098,5.465250762,603.3914922,0.029173003,105.4248704,12.13034671,3031.476883,0.01300609,23.16143499,7.238002309,588.899786,0.002616922,27.51210893,11.1147665,164.910649,0.02581164,31.30826878,5.350226976,595.9743966,0.028117439,112.7517586,12.40673516,1050.095962,0.004444516,25.41045218,7.257802213,827.5592536,0.003574113,49.96835439,10.88622232,122.7531362,0.017987931,25.57511671,6.416195935,403.2449371,0.018668705,99.88546804,11.97273665,4,15,1.1,906.627365,浙江,杭州,上城,耀江广厦公寓,74005,上城 - 湖滨 - 红门局30号,120.160255,30.247694
1982,1982,211.860585,0.007312702,22.78610947,5.870688667,125.0063473,0.00486151,32.57946218,7.82708672,3.382700431,0.002403944,16.54865944,2.217347452,53.98647175,0.01052301,71.97027075,8.818833228,571.0387049,0.021347173,23.30112527,7.034791983,172.814469,0.006678228,29.2673421,9.832641858,0.971710097,0.000667825,0,1,38.69495353,0.007351145,67.61029334,10.57465969,370.8873635,0.013154681,24.42475431,7.039407418,208.7610228,0.007701413,40.35054867,9.950365513,1.921585904,0.001571657,10,1.889881575,34.74165339,0.00654919,88.97391886,10.01225711,3,15,5,12030.26931,浙江,杭州,西湖,润和山庄,77500,西湖 - 之江度假区 - 之江路167号,120.072685,30.171959
1983,1983,1256.54673,0.009052104,20.21817671,5.894972693,680.8030054,0.004624641,30.0712526,9.994890151,163.3780385,0.022564305,21.38018878,5.5007539,221.0977318,0.012141478,78.68333872,11.6796632,2526.494387,0.019373757,22.99468075,7.229660692,528.42089,0.003722994,29.2688464,10.33020095,121.9078519,0.017146858,21.56678146,5.126057464,197.160292,0.011255015,111.1817754,11.27649327,1049.505305,0.007902662,23.28345866,6.968667115,588.4346343,0.004304144,43.42138896,11.10334047,101.0963604,0.014286399,21.55889988,6.724166258,155.2400678,0.009204641,80.79094399,11.92715284,4,15,4.5,6819.073822,浙江,杭州,西湖,桂花园,81000,西湖 - 古荡 - 文三西路333号,120.093384,30.277594
